-5.03264e-05  2.98296e-05  7.13041e-05  3.73855e-05 -7.17682e-05 -0.000179372 -1.51566e-05  0.000162815 -2.19512e-06
-4.98735e-05  2.86056e-05   7.1313e-05  3.72173e-05 -7.15716e-05 -0.000178494 -1.50591e-05  0.000161443 -2.32981e-06
-4.97152e-05  2.76757e-05  7.15326e-05  3.67399e-05 -7.16293e-05 -0.000177768 -1.49386e-05  0.000160696 -2.66822e-06
-4.93177e-05  2.64555e-05  7.16404e-05  3.66021e-05 -7.15375e-05 -0.000177105 -1.48562e-05  0.000159519 -2.80667e-06
-4.92017e-05  2.55247e-05  7.19576e-05   3.6164e-05 -7.16957e-05  -0.00017659 -1.47478e-05  0.000158948 -3.14937e-06
 -4.8855e-05  2.42987e-05  7.21643e-05  3.60544e-05 -7.17085e-05 -0.000176134 -1.46791e-05  0.000157956 -3.29215e-06
-4.87785e-05  2.33589e-05  7.25807e-05  3.56517e-05 -7.19684e-05 -0.000175826 -1.45817e-05  0.000157555 -3.64051e-06
-4.84785e-05  2.21174e-05  7.28874e-05  3.55681e-05 -7.20866e-05 -0.000175573 -1.45257e-05  0.000156741 -3.78814e-06
-4.84395e-05  2.11602e-05  7.34058e-05  3.51972e-05 -7.24505e-05 -0.000175467 -1.44383e-05  0.000156506 -4.14356e-06
-4.81826e-05   1.9893e-05  7.38148e-05  3.51378e-05 -7.26766e-05 -0.000175414 -1.43943e-05  0.000155862 -4.29653e-06
-4.81788e-05  1.89097e-05  7.44392e-05  3.47953e-05 -7.31483e-05 -0.000175509  -1.4316e-05   0.00015579 -4.66036e-06
-4.79617e-05  1.76061e-05  7.49543e-05  3.47582e-05  -7.3486e-05 -0.000175656 -1.42832e-05  0.000155314 -4.81915e-06
-4.79913e-05  1.65874e-05    7.569e-05  3.44411e-05 -7.40704e-05 -0.000175953 -1.42133e-05  0.000155405 -5.19278e-06
-4.78111e-05  1.52361e-05  7.63159e-05  3.44245e-05 -7.45249e-05 -0.000176301  -1.4191e-05  0.000155093  -5.3578e-06
-4.78723e-05  1.41719e-05  7.71697e-05    3.413e-05 -7.52287e-05 -0.000176803 -1.41288e-05  0.000155348 -5.74262e-06
-4.77261e-05  1.27604e-05  7.79127e-05  3.41323e-05 -7.58068e-05 -0.000177358 -1.41166e-05    0.0001552 -5.91425e-06
-4.78172e-05  1.16395e-05  7.88929e-05  3.38574e-05 -7.66381e-05 -0.000178071 -1.40615e-05  0.000155621 -6.31165e-06
-4.77022e-05  1.01542e-05  7.97608e-05  3.38768e-05 -7.73484e-05 -0.000178838  -1.4059e-05  0.000155639 -6.49021e-06
-4.78214e-05  8.96418e-06  8.08776e-05  3.36188e-05 -7.83172e-05 -0.000179769 -1.40104e-05  0.000156231 -6.90159e-06
-4.77351e-05  7.38967e-06  8.18801e-05  3.36533e-05 -7.91702e-05 -0.000180757 -1.40174e-05  0.000156417 -7.08728e-06
-4.78804e-05  6.11664e-06  8.31455e-05  3.34092e-05 -8.02887e-05 -0.000181916  -1.3975e-05  0.000157186 -7.51407e-06
-4.78199e-05  4.43557e-06  8.42943e-05   3.3457e-05 -8.12971e-05 -0.000183138 -1.39914e-05  0.000157546 -7.70698e-06
-4.79895e-05  3.06362e-06  8.57228e-05  3.32237e-05 -8.25798e-05 -0.000184539 -1.39549e-05  0.000158501 -8.15055e-06
-4.79518e-05  1.25615e-06  8.70317e-05  3.32825e-05 -8.37591e-05 -0.000186008 -1.39808e-05  0.000159041 -8.35059e-06
-4.81432e-05  -2.3302e-07  8.86406e-05  3.30567e-05 -8.52232e-05 -0.000187667 -1.39498e-05  0.000160192  -8.8123e-06
-4.81252e-05 -2.18978e-06  9.01262e-05  3.31239e-05 -8.65918e-05 -0.000189401 -1.39855e-05  0.000160922 -9.01913e-06
-4.83357e-05  -3.8174e-06   9.1936e-05   3.2902e-05 -8.82581e-05 -0.000191339 -1.39601e-05  0.000162283 -9.50025e-06
-4.83336e-05 -5.95009e-06  9.36181e-05  3.29744e-05  -8.9838e-05  -0.00019336 -1.40063e-05  0.000163214 -9.71319e-06
-4.85599e-05 -7.74101e-06  9.56534e-05  3.27523e-05  -9.1731e-05 -0.000195599 -1.39865e-05  0.000164801 -1.02148e-05
-4.85693e-05 -1.00809e-05  9.75557e-05  3.28264e-05 -9.35487e-05 -0.000197934 -1.40441e-05  0.000165948 -1.04328e-05
-4.88075e-05 -1.20644e-05  9.98457e-05  3.25991e-05 -9.56978e-05 -0.000200504 -1.40304e-05   0.00016778 -1.09558e-05
-4.88233e-05 -1.46485e-05  0.000101996  3.26704e-05 -9.77848e-05 -0.000203182 -1.41007e-05  0.000169159  -1.1177e-05
-4.90682e-05 -1.68595e-05  0.000104576  3.24324e-05 -0.000100225 -0.000206117  -1.4094e-05   0.00017126  -1.1722e-05
 -4.9084e-05  -1.9732e-05  0.000107009  3.24954e-05 -0.000102619 -0.000209178 -1.41792e-05  0.000172894 -1.19438e-05
-4.93294e-05 -2.22121e-05   0.00010992  3.22399e-05 -0.000105392 -0.000212519 -1.41808e-05  0.000175291 -1.25107e-05
-4.93375e-05  -2.5426e-05  0.000112677  3.22877e-05  -0.00010814 -0.000216006 -1.42837e-05  0.000177204 -1.27293e-05
-4.95752e-05 -2.82257e-05  0.000115971  3.20066e-05 -0.000111296 -0.000219802 -1.42957e-05   0.00017993 -1.33172e-05
-4.95658e-05 -3.18452e-05    0.0001191  3.20307e-05 -0.000114452  -0.00022377 -1.44206e-05  0.000182153 -1.35273e-05
-4.97853e-05 -3.50258e-05  0.000122839  3.17141e-05 -0.000118053 -0.000228078 -1.44461e-05  0.000185248  -1.4134e-05
-4.97462e-05 -3.91295e-05  0.000126401  3.17034e-05 -0.000121684  -0.00023259 -1.45988e-05  0.000187817 -1.43279e-05
-4.99339e-05 -4.27661e-05  0.000130661  3.13391e-05 -0.000125805 -0.000237481 -1.46426e-05  0.000191328 -1.49496e-05
-4.98495e-05 -4.74507e-05   0.00013473  3.12796e-05 -0.000129994 -0.000242616 -1.48312e-05  0.000194287 -1.51165e-05
 -4.9988e-05 -5.16366e-05  0.000139605  3.08526e-05 -0.000134724 -0.000248173 -1.49003e-05  0.000198271 -1.57465e-05
-4.98381e-05 -5.70224e-05  0.000144272  3.07262e-05 -0.000139573 -0.000254024 -1.51366e-05  0.000201672 -1.58712e-05
-4.99043e-05 -6.18736e-05   0.00014988  3.02174e-05 -0.000145026 -0.000260349 -1.52409e-05  0.000206195 -1.64991e-05
 -4.9663e-05 -6.81119e-05   0.00015526  3.00009e-05  -0.00015066  -0.00026703 -1.55413e-05    0.0002101 -1.65603e-05
-4.96266e-05 -7.37751e-05  0.000161748  2.93866e-05 -0.000156975 -0.000274246 -1.56958e-05  0.000215245 -1.71697e-05
-4.92601e-05 -8.10574e-05  0.000167985  2.90495e-05 -0.000163552 -0.000281897 -1.60839e-05  0.000219729 -1.71372e-05
-4.90808e-05 -8.77198e-05  0.000175541  2.82992e-05 -0.000170905 -0.000290154 -1.63101e-05  0.000225594 -1.77035e-05
-4.85447e-05 -9.62923e-05  0.000182819  2.78014e-05 -0.000178623 -0.000298945 -1.68202e-05  0.000230747 -1.75343e-05
-4.81687e-05 -0.000104195  0.000191686  2.68766e-05 -0.000187236 -0.000308427 -1.71499e-05  0.000237451 -1.80199e-05
 -4.7404e-05 -0.000114378  0.000200242  2.61649e-05 -0.000196351 -0.000318571  -1.7832e-05   0.00024338 -1.76524e-05
-4.67586e-05 -0.000123837  0.000210737  2.50159e-05 -0.000206507 -0.000329504 -1.83125e-05  0.000251067 -1.80007e-05
-4.56866e-05 -0.000136051  0.000220882  2.40191e-05 -0.000217346 -0.000341265 -1.92402e-05  0.000257901 -1.73456e-05
-4.46726e-05 -0.000147486  0.000233425  2.25819e-05 -0.000229415 -0.000353928 -1.99426e-05  0.000266746 -1.74708e-05
-4.31865e-05 -0.000162296  0.000245572  2.12036e-05 -0.000242408 -0.000367638 -2.12269e-05  0.000274638 -1.63972e-05
-4.16667e-05 -0.000176271  0.000260729  1.93952e-05 -0.000256872 -0.000382378  -2.2259e-05  0.000284853  -1.6168e-05
-3.96201e-05 -0.000194445   0.00027544  1.75036e-05 -0.000272588 -0.000398453 -2.40692e-05  0.000293984 -1.44809e-05
 -3.7402e-05 -0.000211735  0.000293991  1.52161e-05 -0.000290091 -0.000415702 -2.55974e-05  0.000305823 -1.36943e-05
-3.45913e-05 -0.000234341  0.000312041   1.2629e-05 -0.000309299 -0.000434668 -2.81972e-05    0.0003164 -1.10987e-05
-3.13994e-05 -0.000256036   0.00033508  9.72266e-06 -0.000330713 -0.000454958 -3.04836e-05  0.000330163 -9.43585e-06
-2.75362e-05 -0.000284587  0.000357568  6.18402e-06 -0.000354468 -0.000477482 -3.42931e-05  0.000342409 -5.47579e-06
-2.29678e-05  -0.00031225  0.000386674  2.47943e-06 -0.000380996 -0.000501462 -3.77587e-05  0.000358437 -2.42604e-06
-1.76348e-05 -0.000348954  0.000415196 -2.37506e-06 -0.000410775  -0.00052838 -4.34664e-05  0.000372568  3.62034e-06
-1.10848e-05 -0.000384896  0.000452709 -7.10267e-06 -0.000444114  -0.00055682 -4.88063e-05  0.000391219  8.89475e-06
 -3.6624e-06 -0.000433066  0.000489668 -1.37999e-05 -0.000482042 -0.000589158 -5.75764e-05  0.000407372  1.82035e-05
 5.80981e-06 -0.000480818  0.000539181 -1.98158e-05 -0.000524642 -0.000622897 -6.59746e-05  0.000428936  2.71186e-05
 1.62712e-05 -0.000545607  0.000588326 -2.91306e-05 -0.000573852 -0.000661837 -7.98542e-05  0.000447002  4.16732e-05
 3.01919e-05 -0.000610783  0.000655577 -3.66999e-05 -0.000629354 -0.000701602 -9.34075e-05  0.000471493  5.67115e-05
 4.52074e-05 -0.000700558  0.000723039 -4.97912e-05  -0.00069463 -0.000748288  -0.00011617  0.000490701  8.00016e-05
  6.6193e-05 -0.000792532  0.000817654 -5.90312e-05 -0.000768628 -0.000794111 -0.000138771  0.000517286  0.000105718
 8.83037e-05 -0.000921612  0.000914049 -7.76608e-05  -0.00085756  -0.00084892 -0.000177792  0.000535168  0.000144216
 0.000121167  -0.00105703   0.00105317 -8.80681e-05 -0.000958991  -0.00089843  -0.00021712  0.000560659  0.000189463
 0.000154906  -0.00125161   0.00119828 -0.000114954  -0.00108421 -0.000958567  -0.00028795    0.0005703  0.000256013
 0.000209346  -0.00146251   0.00141482 -0.000123925  -0.00122805  -0.00100177 -0.000360378  0.000584821  0.000339314
 0.000263387  -0.00177485   0.00164922 -0.000163318  -0.00141187  -0.00105307 -0.000499247  0.000566897  0.000461826
  0.00036133  -0.00212999   0.00201301  -0.00016137   -0.0016247   -0.0010551 -0.000643583  0.000540155  0.000625956
 0.000453149  -0.00267754   0.00243202 -0.000220222  -0.00190953  -0.00104131 -0.000947524   0.00043659   0.00087331
 0.000651535  -0.00334967   0.00311265 -0.000174874  -0.00224261 -0.000877327  -0.00127069  0.000266522   0.00123137
 0.000810669  -0.00444645   0.00399108  -0.00026886  -0.00271638 -0.000561675  -0.00205996 -0.000126556   0.00180974
   0.0012759  -0.00599278   0.00548978 -7.60541e-05  -0.00328625  0.000288243  -0.00293219 -0.000866423   0.00272466
  0.00136607  -0.00874928   0.00795944 -0.000324529  -0.00414019    0.0021796   -0.0057149  -0.00252091   0.00448874
  0.00228392   -0.0140145    0.0122211 -0.000112826  -0.00546581   0.00669367  -0.00897839  -0.00669916   0.00749362
  -0.0089057   -0.0250058    0.0271525  -0.00582694  -0.00637289     0.022928   -0.0300829   -0.0194928    0.0173572
   -0.057364   -0.0797223    0.0171917    -0.103692   -0.0435716    0.0677377   -0.0512258     -0.12572    0.0463493
   -0.636175    -0.367473    -0.331996    -0.499731    -0.352979    -0.473191    -0.123023    -0.554452    -0.491391
    -3.24613     -2.29706     -2.98447     -1.85478     -2.21689     -2.97694      -2.3468      -2.6955     -4.27226
    -8.26011     -8.03254     -9.00884     -7.77854     -8.82725     -8.19934     -10.2732     -8.92906     -9.13759
   -0.852222     -2.93338     -1.68935     -4.35139     -3.48738     -3.21193     -2.56228     -3.78402   -0.0473012
    -5.19948     -2.94081     -2.90099     -3.98095     -2.20845     -2.70634     -4.82491      -2.7973     -3.09858
    -12.2974     -10.6088     -11.1434     -9.70661       -12.11     -10.2814     -11.2627     -11.6626     -8.33317
      4.1231      2.69031      4.89343      5.97485      3.46508     0.816926      7.35971      5.62358      2.62037
    -12.0706     -15.1735     -13.4096     -9.65005     -10.1101      -15.287     -12.9349     -11.5098     -13.0081
     3.67961    -0.634134     0.665293     -0.43213     -2.03524      3.37868      2.32956      -4.3453      2.77883
    -4.74504     -1.04353     -5.72003      -8.4242    -0.177126     -6.57404     -4.82942     -5.63697     -5.95379
     -13.873     -11.5488     -7.40631     -8.97959     -8.29023     -14.6999     -10.8125     -13.0178     -7.67285
     5.52827      8.80038      5.86364      2.92271      5.53456      0.68724      2.39856      13.2253      4.31379
