-8.99996 -7453.01 -0
-8.9996 -7696.11 -0
-8.99889 -7754.58 -0
-8.99782 -7779.42 -0
-8.9964 -7793.79 -0
-8.99463 -7802.79 -0
-8.9925 -7809.19 -0
-8.99001 -7813.89 -0
-8.98717 -7817.63 -0
-8.98397 -7820.56 -0
-8.98042 -7822.71 -0
-8.97652 -7824.22 -0
-8.97226 -7825.78 -0
-8.96764 -7827.05 -0
-8.96267 -7828.31 -0
-8.95735 -7829.25 -0
-8.95168 -7830.02 -0
-8.94565 -7830.61 -0
-8.93927 -7831.31 -0
-8.93253 -7831.93 -0
-8.92544 -7832.41 -0
-8.918 -7832.95 -0
-8.91021 -7833.39 -0
-8.90207 -7833.81 -0
-8.89357 -7834.15 -0
-8.88473 -7834.51 -0
-8.87553 -7834.89 -0
-8.86598 -7835.18 -0
-8.85609 -7835.42 -0
-8.84584 -7835.67 -0
-8.83524 -7835.91 -0
-8.8243 -7836.1 -0
-8.81301 -7836.29 -0
-8.80136 -7836.49 -0
-8.78938 -7836.7 -0
-8.77704 -7836.87 -0
-8.76436 -7837.04 -0
-8.75133 -7837.19 -0
-8.73796 -7837.32 -0
-8.72424 -7837.47 -0
-8.71017 -7837.59 -0
-8.69577 -7837.72 -0
-8.68102 -7837.84 -0
-8.66592 -7837.95 -0
-8.65049 -7838.04 -0
-8.63471 -7838.14 -0
-8.61859 -7838.25 -0
-8.60214 -7838.33 -0
-8.58534 -7838.44 -0
-8.5682 -7838.55 -0
-8.55073 -7838.6 -0
-8.53292 -7838.41 -0
-8.51477 -7837.83 -0
-8.49628 -7837.23 -0
-8.47746 -7836.7 -0
-8.45831 -7836.09 -0
-8.43882 -7835.2 -0
-8.419 -7834.77 -0
-8.39884 -7834.13 -0
-8.37836 -7833.56 -0
-8.35754 -7833.04 -0
-8.33639 -7831.95 -0
-8.31492 -7831.41 -0
-8.29311 -7830.9 -0
-8.27098 -7830.45 -0
-8.24852 -7830.21 -0
-8.22574 -7829.7 -0
-8.20263 -7828.77 -0
-8.1792 -7827.95 -0
-8.15544 -7826.98 -0
-8.13136 -7826.56 -0
-8.10697 -7825.7 -0
-8.08225 -7825.28 -0
-8.05721 -7824.53 -0
-8.03186 -7823.57 -0
-8.00618 -7822.65 -0
-7.98019 -7822.1 -0
-7.95389 -7822.18 -0
-7.92727 -7821.53 -0
-7.90034 -7821.13 -0
-7.8731 -7821.34 -0
-7.84555 -7820.47 -0
-7.81768 -7819.19 -0
-7.78951 -7818.37 -0
-7.76103 -7818.02 -0
-7.73225 -7817.49 -0
-7.70316 -7816.13 -0
-7.67376 -7815.41 -0
-7.64406 -7815.69 -0
-7.61406 -7815.05 -0
-7.58376 -7813.89 -0
-7.55316 -7812.33 -0
-7.52227 -7811.58 -0
-7.49107 -7812.17 -0
-7.45958 -7811.67 -0
-7.4278 -7810.98 -0
-7.39572 -7810.44 -0
-7.36335 -7810.04 -0
-7.33069 -7809.81 -0
-7.29774 -7810.2 -0
-7.2645 -7810.94 -0
-7.23097 -7809.16 -0
-7.19716 -7807.6 -0
-7.16307 -7806.54 -0
-7.12869 -7805.26 -0
-7.09403 -7804.9 -0
-7.05909 -7804.28 -0
-7.02387 -7804.34 -0
-6.98838 -7805.09 -0
-6.95261 -7803.57 -0
-6.91656 -7802.85 -0
-6.88024 -7801.77 -0
-6.84365 -7801.89 -0
-6.80679 -7801.29 -0
-6.76966 -7799.29 -0
-6.73227 -7798.23 -0
-6.69461 -7798.65 -0
-6.65668 -7798.79 -0
-6.61849 -7797.69 -0
-6.58004 -7796.92 -0
-6.54133 -7795.86 -0
-6.50236 -7794.82 -0
-6.46314 -7796.26 -0
-6.42366 -7795.07 -0
-6.38392 -7791.86 -0
-6.34394 -7790.47 -0
-6.3037 -7790.41 -0
-6.26322 -7789.7 -0
-6.22248 -7788.4 -0
-6.1815 -7785.21 -0
-6.14028 -7783.26 -0
-6.09882 -7781.75 -0
-6.05711 -7780.88 -0
-6.01517 -7779.86 -0
