-9 -7.84666e-07 -0
-9 -9.53634e-07 -0
-9 -1.09542e-06 -0
-9 -1.23588e-06 -0
-9 -1.37414e-06 -0
-9 -1.51263e-06 -0
-9 -1.65047e-06 -0
-8.99999 -1.78852e-06 -0
-8.99999 -1.92626e-06 -0
-8.99999 -2.06415e-06 -0
-8.99999 -2.20186e-06 -0
-8.99999 -2.33968e-06 -0
-8.99998 -2.47738e-06 -0
-8.99998 -2.61516e-06 -0
-8.99998 -2.75286e-06 -0
-8.99997 -2.89062e-06 -0
-8.99997 -3.02832e-06 -0
-8.99997 -3.16606e-06 -0
-8.99996 -3.30376e-06 -0
-8.99996 -3.44151e-06 -0
-8.99995 -3.57921e-06 -0
-8.99995 -3.71695e-06 -0
-8.99994 -3.85465e-06 -0
-8.99994 -3.99239e-06 -0
-8.99993 -4.13009e-06 -0
-8.99993 -4.26783e-06 -0
-8.99992 -4.40554e-06 -0
-8.99992 -4.54327e-06 -0
-8.99991 -4.68099e-06 -0
-8.9999 -4.81872e-06 -0
-8.9999 -4.95644e-06 -0
-8.99989 -5.09417e-06 -0
-8.99988 -5.2319e-06 -0
-8.99988 -5.36963e-06 -0
-8.99987 -5.50736e-06 -0
-8.99986 -5.6451e-06 -0
-8.99985 -5.78283e-06 -0
-8.99984 -5.92057e-06 -0
-8.99984 -6.05831e-06 -0
-8.99983 -6.19605e-06 -0
-8.99982 -6.33379e-06 -0
-8.99981 -6.47154e-06 -0
-8.9998 -6.60928e-06 -0
-8.99979 -6.74703e-06 -0
-8.99978 -6.88478e-06 -0
-8.99977 -7.02254e-06 -0
-8.99976 -7.16029e-06 -0
-8.99975 -7.29805e-06 -0
-8.99974 -7.43581e-06 -0
-8.99973 -7.57357e-06 -0
-8.99972 -7.71134e-06 -0
-8.99971 -7.84911e-06 -0
-8.99969 -7.98687e-06 -0
-8.99968 -8.12465e-06 -0
-8.99967 -8.26242e-06 -0
-8.99966 -8.4002e-06 -0
-8.99965 -8.53798e-06 -0
-8.99963 -8.67577e-06 -0
-8.99962 -8.81355e-06 -0
-8.99961 -8.95135e-06 -0
-8.99959 -9.08914e-06 -0
-8.99958 -9.22694e-06 -0
-8.99957 -9.36473e-06 -0
-8.99955 -9.50254e-06 -0
-8.99954 -9.64034e-06 -0
-8.99952 -9.77815e-06 -0
-8.99951 -9.91596e-06 -0
-8.99949 -1.00538e-05 -0
-8.99948 -1.01916e-05 -0
-8.99946 -1.03294e-05 -0
-8.99945 -1.04672e-05 -0
-8.99943 -1.06051e-05 -0
-8.99942 -1.07429e-05 -0
-8.9994 -1.08808e-05 -0
-8.99938 -1.10186e-05 -0
-8.99937 -1.11564e-05 -0
-8.99935 -1.12943e-05 -0
-8.99933 -1.14321e-05 -0
-8.99932 -1.157e-05 -0
-8.9993 -1.17079e-05 -0
-8.99928 -1.18457e-05 -0
-8.99926 -1.19836e-05 -0
-8.99924 -1.21215e-05 -0
-8.99923 -1.22593e-05 -0
-8.99921 -1.23972e-05 -0
-8.99919 -1.25351e-05 -0
-8.99917 -1.2673e-05 -0
-8.99915 -1.28109e-05 -0
-8.99913 -1.29488e-05 -0
-8.99911 -1.30867e-05 -0
-8.99909 -1.32246e-05 -0
-8.99907 -1.33625e-05 -0
-8.99905 -1.35004e-05 -0
-8.99903 -1.36384e-05 -0
-8.99901 -1.37763e-05 -0
-8.99899 -1.39142e-05 -0
-8.99897 -1.40521e-05 -0
-8.99894 -1.41901e-05 -0
